605,mozambique,inhambane,-23.8667,35.3833,14,1983,0,-,-,0,-,0,0,0,0,1,0,0,
606,mozambique,inhambane,-23.8667,35.3833,14,1984,0,0,0,0,0,0,0,0,0,0,0,0,
607,mozambique,inhambane,-23.8667,35.3833,14,1985,0,0,0,0,0,0,0,0,0,0,0,0,
608,mozambique,inhambane,-23.8667,35.3833,14,1986,0,0,0,0,0,0,0,0,0,0,0,0,
609,mozambique,inhambane,-23.8667,35.3833,14,1987,0,0,0,0,0,2,-,2,0,0,0,0,
610,mozambique,inhambane,-23.8667,35.3833,14,1988,0,0,2,0,2,0,0,2,-999,-999,-999,-999,
611,mozambique,inhambane,-23.8667,35.3833,14,1991,0,0,0,-999,0,-999,-999,-999,-999,-999,-999,-999,
612,mozambique,inhambane,-23.8667,35.3833,14,1994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,
613,mozambique,inhambane,-23.8667,35.3833,14,1995,0,0,0,0,0,0,0,0,2,0,-,0,
614,mozambique,inhambane,-23.8667,35.3833,14,1996,0,2,-,2,-,0,0,0,0,2,-999,-999,
615,mozambique,inhambane,-23.8667,35.3833,14,1997,-999,-999,-999,-999,-999,2,0,2,0,0,0,-999,
616,mozambique,inhambane,-23.8667,35.3833,14,1998,2,0,0,0,0,0,0,0,0,-,0,0,
638,mozambique,chokwe,-24.5167,33,33,1983,0,0,0,0,0,2,-,0,0,0,0,0,
639,mozambique,chokwe,-24.5167,33,33,1984,0,0,0,0,0,0,0,0,0,0,0,0,
640,mozambique,chokwe,-24.5167,33,33,1985,0,0,0,0,0,0,0,0,0,0,0,0,
641,mozambique,chokwe,-24.5167,33,33,1986,0,0,0,0,0,0,0,0,0,0,0,0,
642,mozambique,chokwe,-24.5167,33,33,1987,0,0,0,0,0,0,0,0,0,0,0,0,
643,mozambique,chokwe,-24.5167,33,33,1988,0,0,0,0,0,0,0,0,0,0,0,0,
644,mozambique,chokwe,-24.5167,33,33,1989,0,0,0,0,0,0,0,0,0,0,0,0,
645,mozambique,chokwe,-24.5167,33,33,1990,0,1,2,0,2,0,0,0,0,0,0,0,
646,mozambique,chokwe,-24.5167,33,33,1991,0,0,-,-,-,0,0,0,0,0,0,0,
647,mozambique,chokwe,-24.5167,33,33,1992,1,0,0,0,0,0,0,0,2,0,0,0,
648,mozambique,chokwe,-24.5167,33,33,1993,0,0,-,-,-,1,0,2,0,0,0,0,
649,mozambique,chokwe,-24.5167,33,33,1994,0,0,2,0,2,0,0,0,-,1,-999,-999,
650,mozambique,chokwe,-24.5167,33,33,1995,-999,-999,0,0,0,0,0,-,-,0,0,0,
651,mozambique,chokwe,-24.5167,33,33,1996,0,0,5,0,5,0,0,0,0,0,0,1,
652,mozambique,chokwe,-24.5167,33,33,1998,0,0,0,0,0,0,0,0,0,0,0,0,
667,mozambique,maniquenique,-24.7667,33.5333,13,1983,2,0,0,0,0,0,0,0,0,0,0,0,
668,mozambique,maniquenique,-24.7667,33.5333,13,1984,0,0,0,0,0,0,0,0,0,0,2,-999,
669,mozambique,maniquenique,-24.7667,33.5333,13,1985,-999,1,0,-,0,0,0,0,2,-999,-999,-999,
670,mozambique,maniquenique,-24.7667,33.5333,13,1986,-999,-999,-999,2,-999,1,0,0,0,0,0,0,
671,mozambique,maniquenique,-24.7667,33.5333,13,1987,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,
672,mozambique,maniquenique,-24.7667,33.5333,13,1988,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,
673,mozambique,maniquenique,-24.7667,33.5333,13,1989,0,0,0,0,0,-,-,-,0,0,0,0,
674,mozambique,maniquenique,-24.7667,33.5333,13,1990,0,0,0,0,0,0,0,0,0,0,0,0,
675,mozambique,maniquenique,-24.7667,33.5333,13,1991,0,0,0,0,0,0,0,0,0,0,0,0,
676,mozambique,maniquenique,-24.7667,33.5333,13,1992,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,
677,mozambique,maniquenique,-24.7667,33.5333,13,1993,-999,-999,-999,2,-999,0,0,0,0,0,0,0,
678,mozambique,maniquenique,-24.7667,33.5333,13,1994,0,0,0,2,0,-,-,0,-,0,0,0,
679,mozambique,maniquenique,-24.7667,33.5333,13,1995,0,0,0,0,0,0,0,-,-,0,0,0,
680,mozambique,maniquenique,-24.7667,33.5333,13,1996,0,0,0,0,0,0,0,0,0,0,-,0,
681,mozambique,maniquenique,-24.7667,33.5333,13,1997,0,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
682,mozambique,xai-xai,-25.05,33.6333,15,1998,-999,-999,-999,-999,-999,-999,0,0,0,2,-999,-999,
694,mozambique,maputo_mavalane,-25.9167,32.5667,37,1983,0,0,0,0,0,0,0,0,0,0,0,0,
695,mozambique,maputo_mavalane,-25.9167,32.5667,37,1984,0,0,0,0,0,0,-,-,-,-,0,-999,
696,mozambique,maputo_mavalane,-25.9167,32.5667,37,1985,-999,-999,2,2,2,0,0,0,0,0,0,0,
697,mozambique,maputo_mavalane,-25.9167,32.5667,37,1986,0,2,0,0,0,0,0,0,0,0,0,0,
698,mozambique,maputo_mavalane,-25.9167,32.5667,37,1987,0,0,0,0,0,0,0,0,0,0,0,0,
699,mozambique,maputo_mavalane,-25.9167,32.5667,37,1988,0,0,0,0,0,0,0,0,0,0,0,2,
719,mozambique,maputo,-25.9667,32.6,70,1983,0,0,0,0,0,0,-,0,0,0,0,0,
